(4.4677221568717264e-05, 3.5790873102851517, 1.8009)
(0.004467722156871726, 3.5790873102851517, 1.8900000000000001)
(0.008935444313743452, 3.5790873102851517, 1.98)
(44.67722156871727, 3.5790873102851517, 1.8900000000000001)
(110.03380050948891, 3.5790873102851517, 1.9791)
(132.11595340979395, 3.5790873102851517, 2.0691)
(357.4177725497382, 3.5790873102851517, 1.98)
(708.9078193062476, 3.5790873102851517, 2.0691)
(886.8751860494791, 3.5790873102851517, 2.1591)
(4.4677221568717264e-05, 27.439669378852837, 0.23568260869565222)
(0.004467722156871726, 27.439669378852837, 0.32478260869565223)
(0.008935444313743452, 27.439669378852837, 0.4147826086956522)
(44.67722156871727, 27.439669378852837, 0.32478260869565223)
(110.03380050948891, 27.439669378852837, 0.41388260869565224)
(132.11595340979395, 27.439669378852837, 0.5038826086956523)
(357.4177725497382, 27.439669378852837, 0.4147826086956522)
(708.9078193062476, 27.439669378852837, 0.5038826086956523)
(886.8751860494791, 27.439669378852837, 0.5938826086956523)
(4.4677221568717264e-05, 51.300251447420514, 0.12648139534883723)
(0.004467722156871726, 51.300251447420514, 0.21558139534883725)
(0.008935444313743452, 51.300251447420514, 0.3055813953488372)
(44.67722156871727, 51.300251447420514, 0.21558139534883725)
(110.03380050948891, 51.300251447420514, 0.30468139534883726)
(132.11595340979395, 51.300251447420514, 0.3946813953488373)
(357.4177725497382, 51.300251447420514, 0.3055813953488372)
(708.9078193062476, 51.300251447420514, 0.3946813953488373)
(886.8751860494791, 51.300251447420514, 0.4846813953488373)
(-257.22002812125845, 3.5790873102851517, -0.35999999999999965)
(295.00986998710397, 3.5790873102851517, 4.095)
(853.6840800109243, 3.5790873102851517, 8.595)
(350.5190839251567, 3.5790873102851517, 4.095)
(3071.5589828493125, 3.5790873102851517, 8.55)
(4076.796468145449, 3.5790873102851517, 13.05)
(7811.153867992264, 3.5790873102851517, 8.595)
(24181.546174068222, 3.5790873102851517, 13.05)
(31633.06848570785, 3.5790873102851517, 17.55)
(-257.22002812125845, 27.439669378852837, -1.9252173913043475)
(295.00986998710397, 27.439669378852837, 2.529782608695652)
(853.6840800109243, 27.439669378852837, 7.029782608695653)
(350.5190839251567, 27.439669378852837, 2.529782608695652)
(3071.5589828493125, 27.439669378852837, 6.984782608695652)
(4076.796468145449, 27.439669378852837, 11.484782608695653)
(7811.153867992264, 27.439669378852837, 7.029782608695653)
(24181.546174068222, 27.439669378852837, 11.484782608695653)
(31633.06848570785, 27.439669378852837, 15.984782608695653)
(-257.22002812125845, 51.300251447420514, -2.0344186046511625)
(295.00986998710397, 51.300251447420514, 2.420581395348837)
(853.6840800109243, 51.300251447420514, 6.920581395348838)
(350.5190839251567, 51.300251447420514, 2.420581395348837)
(3071.5589828493125, 51.300251447420514, 6.875581395348838)
(4076.796468145449, 51.300251447420514, 11.375581395348837)
(7811.153867992264, 51.300251447420514, 6.920581395348838)
(24181.546174068222, 51.300251447420514, 11.375581395348837)
(31633.06848570785, 51.300251447420514, 15.875581395348837)
(-4290.335579588286, 3.5790873102851517, -7.0200000000000005)
(0.004467722154520115, 3.5790873102851517, 1.8900000000000001)
(4597.790421206257, 3.5790873102851517, 10.890000000000002)
(44.67722156871727, 3.5790873102851517, 1.8900000000000001)
(4467.722156871726, 3.5790873102851517, 10.8)
(8935.444313743452, 3.5790873102851517, 19.8)
(5043.217852524213, 3.5790873102851517, 10.890000000000002)
(35741.77725497381, 3.5790873102851517, 19.8)
(49144.943725589, 3.5790873102851517, 28.8)
(-4290.335579588286, 27.439669378852837, -8.585217391304347)
(0.004467722154520115, 27.439669378852837, 0.3247826086956523)
(4597.790421206257, 27.439669378852837, 9.324782608695655)
(44.67722156871727, 27.439669378852837, 0.32478260869565223)
(4467.722156871726, 27.439669378852837, 9.234782608695653)
(8935.444313743452, 27.439669378852837, 18.234782608695653)
(5043.217852524213, 27.439669378852837, 9.324782608695655)
(35741.77725497381, 27.439669378852837, 18.234782608695653)
(49144.943725589, 27.439669378852837, 27.234782608695653)
(-4290.335579588286, 51.300251447420514, -8.694418604651164)
(0.004467722154520115, 51.300251447420514, 0.2155813953488373)
(4597.790421206257, 51.300251447420514, 9.215581395348838)
(44.67722156871727, 51.300251447420514, 0.21558139534883725)
(4467.722156871726, 51.300251447420514, 9.125581395348837)
(8935.444313743452, 51.300251447420514, 18.12558139534884)
(5043.217852524213, 51.300251447420514, 9.215581395348838)
(35741.77725497381, 51.300251447420514, 18.12558139534884)
(49144.943725589, 51.300251447420514, 27.12558139534884)
(4.4677221568717264e-05, 3579087.310285153, 180.0009)
(0.004467722156871726, 3579087.310285153, 180.09)
(0.008935444313743452, 3579087.310285153, 180.18)
(44.67722156871727, 3579087.310285153, 180.09)
(110.03380050948891, 3579087.310285153, 180.1791)
(132.11595340979395, 3579087.310285153, 180.2691)
(357.4177725497382, 3579087.310285153, 180.18)
(708.9078193062476, 3579087.310285153, 180.2691)
(886.8751860494791, 3579087.310285153, 180.3591)
(4.4677221568717264e-05, 27439669.37885283, 23.47916086956522)
(0.004467722156871726, 27439669.37885283, 23.56826086956522)
(0.008935444313743452, 27439669.37885283, 23.65826086956522)
(44.67722156871727, 27439669.37885283, 23.56826086956522)
(110.03380050948891, 27439669.37885283, 23.657360869565217)
(132.11595340979395, 27439669.37885283, 23.74736086956522)
(357.4177725497382, 27439669.37885283, 23.65826086956522)
(708.9078193062476, 27439669.37885283, 23.74736086956522)
(886.8751860494791, 27439669.37885283, 23.83736086956522)
(4.4677221568717264e-05, 51300251.447420515, 12.559039534883722)
(0.004467722156871726, 51300251.447420515, 12.648139534883722)
(0.008935444313743452, 51300251.447420515, 12.738139534883722)
(44.67722156871727, 51300251.447420515, 12.648139534883722)
(110.03380050948891, 51300251.447420515, 12.737239534883722)
(132.11595340979395, 51300251.447420515, 12.827239534883722)
(357.4177725497382, 51300251.447420515, 12.738139534883722)
(708.9078193062476, 51300251.447420515, 12.827239534883722)
(886.8751860494791, 51300251.447420515, 12.917239534883722)
(-257.22002812125845, 3579087.310285153, 177.84)
(295.00986998710397, 3579087.310285153, 182.295)
(853.6840800109243, 3579087.310285153, 186.795)
(350.5190839251567, 3579087.310285153, 182.295)
(3071.5589828493125, 3579087.310285153, 186.75)
(4076.796468145449, 3579087.310285153, 191.25)
(7811.153867992264, 3579087.310285153, 186.795)
(24181.546174068222, 3579087.310285153, 191.25)
(31633.06848570785, 3579087.310285153, 195.75)
(-257.22002812125845, 27439669.37885283, 21.31826086956522)
(295.00986998710397, 27439669.37885283, 25.77326086956522)
(853.6840800109243, 27439669.37885283, 30.27326086956522)
(350.5190839251567, 27439669.37885283, 25.77326086956522)
(3071.5589828493125, 27439669.37885283, 30.22826086956522)
(4076.796468145449, 27439669.37885283, 34.72826086956522)
(7811.153867992264, 27439669.37885283, 30.27326086956522)
(24181.546174068222, 27439669.37885283, 34.72826086956522)
(31633.06848570785, 27439669.37885283, 39.22826086956522)
(-257.22002812125845, 51300251.447420515, 10.398139534883722)
(295.00986998710397, 51300251.447420515, 14.853139534883722)
(853.6840800109243, 51300251.447420515, 19.353139534883724)
(350.5190839251567, 51300251.447420515, 14.853139534883722)
(3071.5589828493125, 51300251.447420515, 19.308139534883722)
(4076.796468145449, 51300251.447420515, 23.808139534883722)
(7811.153867992264, 51300251.447420515, 19.353139534883724)
(24181.546174068222, 51300251.447420515, 23.808139534883722)
(31633.06848570785, 51300251.447420515, 28.308139534883722)
(-4290.335579588286, 3579087.310285153, 171.18)
(0.004467722154520115, 3579087.310285153, 180.09)
(4597.790421206257, 3579087.310285153, 189.09)
(44.67722156871727, 3579087.310285153, 180.09)
(4467.722156871726, 3579087.310285153, 189.0)
(8935.444313743452, 3579087.310285153, 198.0)
(5043.217852524213, 3579087.310285153, 189.09)
(35741.77725497381, 3579087.310285153, 198.0)
(49144.943725589, 3579087.310285153, 207.0)
(-4290.335579588286, 27439669.37885283, 14.658260869565218)
(0.004467722154520115, 27439669.37885283, 23.56826086956522)
(4597.790421206257, 27439669.37885283, 32.56826086956522)
(44.67722156871727, 27439669.37885283, 23.56826086956522)
(4467.722156871726, 27439669.37885283, 32.47826086956522)
(8935.444313743452, 27439669.37885283, 41.47826086956522)
(5043.217852524213, 27439669.37885283, 32.56826086956522)
(35741.77725497381, 27439669.37885283, 41.47826086956522)
(49144.943725589, 27439669.37885283, 50.47826086956522)
(-4290.335579588286, 51300251.447420515, 3.7381395348837216)
(0.004467722154520115, 51300251.447420515, 12.648139534883722)
(4597.790421206257, 51300251.447420515, 21.648139534883725)
(44.67722156871727, 51300251.447420515, 12.648139534883722)
(4467.722156871726, 51300251.447420515, 21.558139534883722)
(8935.444313743452, 51300251.447420515, 30.558139534883722)
(5043.217852524213, 51300251.447420515, 21.648139534883725)
(35741.77725497381, 51300251.447420515, 30.558139534883722)
(49144.943725589, 51300251.447420515, 39.55813953488372)
(4.4677221568717264e-05, 28632698.482281223, 360.0009)
(0.004467722156871726, 28632698.482281223, 360.09)
(0.008935444313743452, 28632698.482281223, 360.18)
(44.67722156871727, 28632698.482281223, 360.09)
(110.03380050948891, 28632698.482281223, 360.1791)
(132.11595340979395, 28632698.482281223, 360.2691)
(357.4177725497382, 28632698.482281223, 360.18)
(708.9078193062476, 28632698.482281223, 360.2691)
(886.8751860494791, 28632698.482281223, 360.3591)
(4.4677221568717264e-05, 219517355.03082263, 46.95742173913044)
(0.004467722156871726, 219517355.03082263, 47.04652173913044)
(0.008935444313743452, 219517355.03082263, 47.13652173913044)
(44.67722156871727, 219517355.03082263, 47.04652173913044)
(110.03380050948891, 219517355.03082263, 47.135621739130436)
(132.11595340979395, 219517355.03082263, 47.22562173913044)
(357.4177725497382, 219517355.03082263, 47.13652173913044)
(708.9078193062476, 219517355.03082263, 47.22562173913044)
(886.8751860494791, 219517355.03082263, 47.315621739130435)
(4.4677221568717264e-05, 410402011.5793641, 25.117179069767445)
(0.004467722156871726, 410402011.5793641, 25.206279069767444)
(0.008935444313743452, 410402011.5793641, 25.296279069767444)
(44.67722156871727, 410402011.5793641, 25.206279069767444)
(110.03380050948891, 410402011.5793641, 25.295379069767442)
(132.11595340979395, 410402011.5793641, 25.385379069767446)
(357.4177725497382, 410402011.5793641, 25.296279069767444)
(708.9078193062476, 410402011.5793641, 25.385379069767446)
(886.8751860494791, 410402011.5793641, 25.475379069767445)
(-257.22002812125845, 28632698.482281223, 357.84)
(295.00986998710397, 28632698.482281223, 362.295)
(853.6840800109243, 28632698.482281223, 366.795)
(350.5190839251567, 28632698.482281223, 362.295)
(3071.5589828493125, 28632698.482281223, 366.75)
(4076.796468145449, 28632698.482281223, 371.25)
(7811.153867992264, 28632698.482281223, 366.795)
(24181.546174068222, 28632698.482281223, 371.25)
(31633.06848570785, 28632698.482281223, 375.75)
(-257.22002812125845, 219517355.03082263, 44.79652173913044)
(295.00986998710397, 219517355.03082263, 49.25152173913044)
(853.6840800109243, 219517355.03082263, 53.75152173913044)
(350.5190839251567, 219517355.03082263, 49.25152173913044)
(3071.5589828493125, 219517355.03082263, 53.70652173913044)
(4076.796468145449, 219517355.03082263, 58.20652173913044)
(7811.153867992264, 219517355.03082263, 53.75152173913044)
(24181.546174068222, 219517355.03082263, 58.20652173913044)
(31633.06848570785, 219517355.03082263, 62.70652173913044)
(-257.22002812125845, 410402011.5793641, 22.956279069767444)
(295.00986998710397, 410402011.5793641, 27.411279069767446)
(853.6840800109243, 410402011.5793641, 31.911279069767446)
(350.5190839251567, 410402011.5793641, 27.411279069767446)
(3071.5589828493125, 410402011.5793641, 31.866279069767444)
(4076.796468145449, 410402011.5793641, 36.366279069767444)
(7811.153867992264, 410402011.5793641, 31.911279069767446)
(24181.546174068222, 410402011.5793641, 36.366279069767444)
(31633.06848570785, 410402011.5793641, 40.866279069767444)
(-4290.335579588286, 28632698.482281223, 351.18)
(0.004467722154520115, 28632698.482281223, 360.09)
(4597.790421206257, 28632698.482281223, 369.09)
(44.67722156871727, 28632698.482281223, 360.09)
(4467.722156871726, 28632698.482281223, 369.0)
(8935.444313743452, 28632698.482281223, 378.0)
(5043.217852524213, 28632698.482281223, 369.09)
(35741.77725497381, 28632698.482281223, 378.0)
(49144.943725589, 28632698.482281223, 387.0)
(-4290.335579588286, 219517355.03082263, 38.13652173913044)
(0.004467722154520115, 219517355.03082263, 47.04652173913044)
(4597.790421206257, 219517355.03082263, 56.04652173913044)
(44.67722156871727, 219517355.03082263, 47.04652173913044)
(4467.722156871726, 219517355.03082263, 55.95652173913044)
(8935.444313743452, 219517355.03082263, 64.95652173913044)
(5043.217852524213, 219517355.03082263, 56.04652173913044)
(35741.77725497381, 219517355.03082263, 64.95652173913044)
(49144.943725589, 219517355.03082263, 73.95652173913044)
(-4290.335579588286, 410402011.5793641, 16.296279069767444)
(0.004467722154520115, 410402011.5793641, 25.206279069767444)
(4597.790421206257, 410402011.5793641, 34.20627906976745)
(44.67722156871727, 410402011.5793641, 25.206279069767444)
(4467.722156871726, 410402011.5793641, 34.116279069767444)
(8935.444313743452, 410402011.5793641, 43.116279069767444)
(5043.217852524213, 410402011.5793641, 34.20627906976745)
